business_id,name,city,stars
rhG-H3PNvMtuNdaKFcRwjg,Brooklyn Bagel Deli,Henderson,3.5
L6kFtq-C4dJJZJGk5Q8vRw,New York Bagel Bakery,Las Vegas,3.5
Pjg0ML-Se8fnbWgHHodGYQ,The Blue Skillet Family Restaurant,Las Vegas,3.5
AhkHsa9xM7-Fxz9sxKra2Q,Pink Box,Las Vegas,3.5
_sh6mIBWZis66mAjkjN8Qg,Rachel's Kitchen,Las Vegas,3.5
0Myf2fOlXXNHgIuPZoOlsA,Las Vegas National Golf Club,Las Vegas,3.5
7V82ANZ7_ARkA7o0pAMAlA,Galaxy Cafe,Henderson,3.5
tByEVAaHu9Vm33deijKQBw,Spa and Salon - Golden Nugget,Las Vegas,3.5
eWKZyDPXdkhrT8v8XD2OrQ,Canyon Ranch Spa + Fitness,Las Vegas,3.5
E8JxHzlUrwio8gxV9k8a9Q,Levy's Bagels & Deli,Las Vegas,3.5
zAq9Yb2iiNrv5cPb1I4vmw,The Club Cafe,Henderson,3.5
-PGsEXB6DFTVKa1eDOlzWA,Black Bear Diner,Las Vegas,3.5
kXl44keW3wZaJpjEqHk30g,Farmer Boys,Las Vegas,3.5
9lqPRnnxUA47dacFK9lhtQ,Va Bene Caffè,Las Vegas,3.5
A9B6jSj2FvIsK5gpDBXbCw,Jake & Eli,Las Vegas,3.5
ayT30_GPYHqnrDhBe3IySQ,Life Cafe,Las Vegas,3.5
AVhYkxAqQSFqYMSa01hPbQ,The Cafe,Henderson,3.5
CyU3l-0QfH2boVmYAP-o1A,La Bonita Supermarket,Las Vegas,3.5
woJ0p5-_bc1BCezm16qtZQ,La Bonita Supermercado,Las Vegas,3.5
yd0g-FRSAdP9YKm7Z8-uUw,La Piazza,Las Vegas,3.5
6qP6R78nlAGSahx78DayHQ,Taco Bell,Las Vegas,3.5
27oxCPhgCaylA0U23r2O2g,Mariana's Supermarkets,North Las Vegas,3.5
BB-Ab0rwYk6aclOn9SMVmg,Blue Dogs Pub,Las Vegas,3.5
RB4ZbZ5MkwfOrZ3Y7OczHQ,Mugshots,Henderson,3.5
_PQ1cKw_ZtKrXNxCMgIeYA,Jalisco Cantina,Las Vegas,3.5
qxjKPzTFqhCLieWcdDbKGw,Tortas El Rey,North Las Vegas,3.5
mbjF4qlWNfmLlhQ6-VowHg,Golden Grill,Las Vegas,3.5
s2X_2ri_9Krm0xuciKCR-Q,Bacio,Las Vegas,3.5
LH-DYCy9v3kM4JRtpcquxw,Silk Road,Las Vegas,3.5
xiAiahsdBfTxYCFfvZmMfQ,Canyon Ranch Cafe,Las Vegas,3.5
qjLlFfu2pnJ9lVYlj-4QVg,The Maple Tree,Las Vegas,3.5
XkvvUNCmLIvOts0OftXegw,The Original Pancake House,Las Vegas,3.5
SDaO5XUo3NIavCCnnl1lDA,Original Pancake House,Las Vegas,3.5
EvOHshSlR5t9NwhUuu0YJg,New Day Cafe,Las Vegas,3.5
G58YATMKnn-M-RUDWg3lxw,THEcafe at THEhotel,Las Vegas,3.5
Yn-8zix5_blucvZo3G8kPw,New Day Cafe,Las Vegas,3.5
YkAcruXbhN6sHDXn0jcySw,Norm's Eggs Cafe,Las Vegas,3.5
oWD385Ues-RWJmhP_Riz1g,Griddlecakes,Las Vegas,3.5
THadh2gExZ0AxzcLJbJf9g,New Day Cafe,Las Vegas,3.5
pCxzM4yOWyPQwZw11Y34Tw,The Daily Egg,Las Vegas,3.5
MfC-gz4G9vs7I2A28ino6Q,House of J Cafe,Las Vegas,3.5
_GxeaxAMKoWiW2TiDiHyPA,New Day Cafe,Henderson,3.5
QvgkMzGOnKF6DWD3GIADmA,Panda Windows & Doors,N. Las Vegas,3.5
mxQaRW6HZxXcvHSo31H-Yw,The Landings,Henderson,3.5
pIC8VOa9pPvq6JI02DKPlg,Something's Brewing Cafe,Las Vegas,3.5
WADBUPKVfOCDC7AOf8Q7Eg,Delights,Las Vegas,3.5
R6Aj51wBO68e03V9h_dwAA,Scorpion Cafe,Henderson,3.5
TZM4eiv3CtR9CBPtknXgDw,Sweet Chill,Las Vegas,3.5
4fGGeKlUY3SwqLW4SH_QnQ,Cafe Lola,Las Vegas,3.5
ABtCLFoIEH26T2Ij-FQjag,Roly's Bakery,Las Vegas,3.5
YCEZLECK9IToE8Mysorbhw,Daily Kitchen Modern Eatery and Rotisserie,Las Vegas,3.5
pN0PjAqqMI6uIk9x2e85Jw,Joy's Restaurant,Las Vegas,3.5
9tjX_OuFofQxLTh9pky8KQ,Pinoy Resto Buffet,Las Vegas,3.5
l8HMKBbn0yUqTuTCJGdRZA,UNLV Student Union,Las Vegas,3.5
J-gyEd7lgoNLSYdOd__JtA,The Willows Restaurant,Henderson,3.5
SknYYIK1rBNgYqNl4tYUPA,Marias Taco Shop,Las Vegas,3.5
pvzJ4ViI8bCgBnAAosLpFA,DJ Bibingkahan,Las Vegas,3.5
NLEe-RzDSU-5BN6xp_WWCw,M&M Soul Food Cafe,Las Vegas,3.5
kJl3l4fSa2spv_Mkhgogmg,Ito'y Sariling Atin,Las Vegas,3.5
SMwXru_Ga-oFyNbA6YVuSQ,Health Binge,Las Vegas,3.5
tk1vhYpCXB7L86OGp-livA,Crunch Donut Factory,North Las Vegas,3.5
JjjlhlQ2LEaQMuAug4fDIA,Yi Mei Champion Taiwan Deli,Las Vegas,3.5
SJxm96AkOPhXZFRM5-RbTA,Slice 19,Henderson,3.5
vNNWCCLocoJIQ5XwuG4mLg,Mary's Diner,Henderson,3.5
RHplLLE7fIkNqri3_B22LQ,Subway,Las Vegas,3.5
LVLctMJ018ShlsFkIuYGTg,Burgers & Brews,Henderson,3.5
5cBF1x9873GVQ6FIw_Fnjg,Kneaders Bakery & Cafe,Henderson,3.5
EzvQSacRpQhFU_p8NgiVJw,48th and Crepe,Las Vegas,3.5
0WPXDs4ini3D7jpiy1Daqw,The Market,Las Vegas,3.5
0OdZXIKQypu6vplpxFilsA,Kneaders Bakery & Cafe,Las Vegas,3.5
ujHiaprwCQ5ewziu0Vi9rw,The Buffet at Bellagio,Las Vegas,3.5
Yp1swb-8pO8i-6-jaK2tsA,Mimi's Cafe,Henderson,3.5
ICWQfTi_Dvo723ZJicR8Vw,Island Pacific Seafood Market,Las Vegas,3.5
07ysr1ZON5nOOUynGZtPHw,Subway,Henderson,3.5
nwbULQj-1Ymw2gbd0civaA,Lucy's Bar & Grill,North Las Vegas,3.5
JJpoHl5mxJHwbaix71mfyg,Village Pub & Grill,Las Vegas,3.5
Ls89UV4aSRE8eW2Pj_LaWg,Crossroads Restaurant & Bar - Las Vegas,Las Vegas,3.5
iHi-7vmZ6vQ1Kx6HOrqxKQ,5 Dollar Cafe,Las Vegas,3.5
y4jBVV_r8sVnz0WBEQrvMQ,Pete Rose Sports Bar And Grill,Las Vegas,3.5
6fPQJq4f_yiq1NHn0fd11Q,La Creperie,Las Vegas,3.5
T8-8C1C7QwxzZcMGK_8H4A,Hash House A Go Go,Henderson,3.5
Ae91-YlrGnHKq7KXD1WDxw,ABX American Burger Works,Las Vegas,3.5
3ajqOW9A7VhResA08I7RTg,Hash House A Go Go,Las Vegas,3.5
fWEfX14W2_7GDOJBSQQU9Q,Ichiban Sushi,Las Vegas,3.5
LcbMEHpN5r45I4ZbyxhK0w,Paris Baguette,Las Vegas,3.5
2nraROl3d0-Wr9EPGkW-1A,Subway,Las Vegas,3.5
Lau3N654yNyWdIIybea1uA,Il Fornaio,Las Vegas,3.5
J-vIgY37hcIE9XAQDx2a0Q,El Super,Las Vegas,3.5
1CR2ddUcjYYwRd5JLtiRrw,Hard Rock Cafe,Las Vegas,3.5
rIemri44LKJrqgqRsgO_ig,Marie's Gourmet Bakery,Las Vegas,3.5
PmXqq2nFT6oYvgLxLwrFEQ,Jimmy John's,Las Vegas,3.5
rYG3Bbsf3u2P4N4ZxQXyKw,Bachi Healthy Life Kitchen,Las Vegas,3.5
Ia1JlEo7UUyZtmqRe1K1Pw,Makers & Finders Coffee,Las Vegas,3.5
6uV3KMOo8YQofuNUs4D9pA,Heidi's Brooklyn Deli,Las Vegas,3.5
06_bDWrsZkj5l1u1OUZ4Vg,Cupz,Las Vegas,3.5
twX6mYg7TT1ImLUJflt5Tg,Spa Aquae,Las Vegas,3.5
p0Z87V-52h_4Sqynh519vg,Los Tapatios Tacos,Las Vegas,3.5
EZZjaiV8ik05NUepqdeP2A,Biên Hòa,Las Vegas,3.5
k1l25o628GYC9BrnRzv1Tw,Port of Subs,Las Vegas,3.5
V3U21fM0in_0qpKUMYPNOw,Lee's Sandwiches,Henderson,3.5
I4HLQGcHaiDHfb4p6Znt1A,Port Of Subs,Henderson,3.5
3weo8OctYcKoS_AV9OrOgw,Juice NV,Las Vegas,3.5
7yntwIUh2ZEkWGe9Zth7tw,Port of Subs,Las Vegas,3.5
uyaOrQSCGPvxqME2_F1V9w,Port of Subs,North Las Vegas,3.5
hmgbkFngXKjpWqJItOPYpA,Tropical Smoothie Cafe,Las Vegas,3.5
EIeU3coTP9V2qcmHhr60Yw,Port of Subs,Las Vegas,3.5
K7lWdNUhCbcnEvI0NhGewg,Wicked Spoon,Las Vegas,3.5
ru35Z92NtGynsmw0iZDarQ,Tony's Mexican Food,Las Vegas,3.5
fdLR0YxQUHuxxA-GkkHqPA,Señor Pollo Restaurant,Las Vegas,3.5
JJzAOl3kQLfhOzB_vjf3FQ,Jin Jin You Wei,Las Vegas,3.5
wIz5nWZ-0LfgAq5N2Nu1dg,Big Beef Noodle,Las Vegas,3.5
7phGRr7Z36IrET7zDKD3Pg,Tony's Mexican Food,Las Vegas,3.5
oC_DakWWVF2rgjA4dl1hTQ,Chicken and Grill,Las Vegas,3.5
YBE7FO11s32f6BEpTAJ5Rw,The Mixx Grill and Lounge,Las Vegas,3.5
E9Bq0UKtg3tB1yr2QXZ0Dg,Waffle Bar,Las Vegas,3.5
5aeR9KcboZmhDZlFscnYRA,Fresh Mama,Las Vegas,3.5
1M1A-s6BbnzK3eURw01rZQ,Rincon Catracho,Las Vegas,3.5
0WoQQlMXVIDEgI0xNdENKA,Feast Buffet,Las Vegas,3.5
sUMi2q41l4AzOsmJMRY8zQ,Del Mar Deli,Las Vegas,3.5
E6DmUAHfSRCEakvknot-zA,Las Islitas Mariscos,North Las Vegas,3.5
UvF68aNDfzCWQbxO6-647g,Mr. Sandwich,Las Vegas,3.5
IyrDnrvUKpndj5zIv1KvGQ,Doña Maria Tamales Restaurant,Las Vegas,3.5
HnQVDNGFWOS5zle0dhpOkw,Baja Taco,Las Vegas,3.5
iUQ5hZGhwrg-WPICcbo4IA,Aloha Kitchen,Las Vegas,3.5
jrGxdAblwBmRG6K-dDpKbQ,Las Delicias Demontecristo Restaurant,Las Vegas,3.5
p_bUsbOgUsKSPRtbBzErxw,Tony D's,Henderson,3.5
DLJCwHGtbAV31UQ1lnIjlw,Siena Italian Authentic Trattoria and Deli,Las Vegas,3.5
1uXWjpr6CdD5Po1sJGIpwg,Riva's Mexican Grill,North Las Vegas,3.5
jUnS8REftaFlO9hPdHS1ug,All Star Donuts,Las Vegas,3.5
4bqbAhYZQeokD3zqN77XLA,Nestle Toll House Cafe by Chip,Las Vegas,3.5
O_C-2kZMHGnq3ZDL_OaG6Q,Morels French Steakhouse & Bistro,Las Vegas,3.5
a5QDNEbhGXBuwBPsm-Kb5g,Harry's,Henderson,3.5
qT3Z72o5fidYhXObRLckzQ,Capriotti's Sandwich Shop,Las Vegas,3.5
8EU78DspV7ORFRXr9BPxuA,Chicago Cravings,Las Vegas,3.5
ZjBxTDmt78bLEN5-5SfPIA,Rivas Mexican Grill,Las Vegas,3.5
yi9725wjRYYEoF-xE47_ig,El Nopal,Las Vegas,3.5
ZxR9HNk0b7ZIq8kMiDEIDw,Hard Rock Cafe,Las Vegas,3.5
AKBSPjk_H_w8RCqCE_vUuA,Paradise Cafe,Las Vegas,3.5
7Wr0piSMGiq5qy5opiLNrA,Cabana Grill,Las Vegas,3.5
UfSwz2LHiVu0K6CJJ6-2gg,Mia Bella Cafe,Las Vegas,3.5
ZLcTzccbEoNkp5_EGKMUnQ,Citrus at the Downtown Grand Pool Deck,Las Vegas,3.5
p6pQDhvxLIP7xRIQ_HVR-w,Port of Subs,Las Vegas,3.5
PJPO9AYkt__t4kSWdSWnfw,MTO Café,Las Vegas,3.5
94mQ3aJ2xjP6W-CV1j8cXg,Port of Subs,Las Vegas,3.5
PpD_gfjcw5nsjRmFeAR3_Q,Nanay Gloria's Filipino Fast Food,Las Vegas,3.5
dJyvE8huwBlyUWcjPJJFDQ,Mediterranean Market,Las Vegas,3.5
Ta4GRuHyZvU5H_l5IAG1PQ,Nanay Gloria,Las Vegas,3.5
PRBSiB7ytkLKHVZoBYPxpQ,Kusina Ni Lorraine,Las Vegas,3.5
X8ZXYgiIXV9kDmlDfbnLjA,Mariscos El Mariachi #2,Las Vegas,3.5
xxaqaD9IVsqxiNF8FoHdYA,Port of Subs,Las Vegas,3.5
kMGfuOZeBDNQJ4_pBjE26Q,Taqueria Del Paisano,Las Vegas,3.5
9edPSkfXKsJmkZYIaOmA7Q,Las Vegas South Premium Outlets,Las Vegas,3.5
Em0MDcxhSYZm7JVpR6WyJA,Bonnie Springs Ranch,Blue Diamond,3.5
OHWebQuqI-AbB00zpLnWDg,Southern Style,Las Vegas,3.5
IcOvxejpd5FLFIkj20Opqg,Diamond Bakery,Las Vegas,3.5
6W3hdaCjx_n1kADEuORduA,Bonnie Springs Restaurant,Las Vegas,3.5
n8XlV8E3BUBBF1gCe6mvEg,House of Vino,Las Vegas,3.5
xinvYQjpFtFY_jTZPZ5uUw,Mr Sandwich,Las Vegas,3.5
T70pMoTP008qYLsIvFCXdQ,Red Velvet Café,Las Vegas,3.5
gZFjmwpGXJK5YGnS3bjflg,Port of Subs,Las Vegas,3.5
JMwwxARF34aR1aq7hzpiJQ,Las Pupusas,Las Vegas,3.5
6a3n4Hd0niHndoPywSkb7Q,Red Ribbon Bakeshop,Las Vegas,3.5
s1-I8-YOAt0i6Q2LqaxIgQ,Lindbergh & Lindbergh Cafe,Las Vegas,3.5
wcn_uRigm1UXqjOEGW7ufw,Panda Express,Las Vegas,3.5
cSUWEbmMyJAv87Yd9LnvUA,Manila's Best - A Taste of Home,Las Vegas,3.5
82kehL5xSvGbLYTmF_f2Vg,Crepes N' Tacos Mexican Grill,Las Vegas,3.5
TOrphxql7UfJ77vXG4G4aQ,Tipicos Centro America Restaurant,Las Vegas,3.5
7zqmeEgCPfvbxyaKHli6Dw,Jac & Ray,Las Vegas,3.5
L-zHt7gZITG1z8l7TZ4dUg,Sugar & Ice,Las Vegas,3.5
beHSBHDusy2zW0sltwmzQw,El Charro's Taco Shop,North Las Vegas,3.5
fgrMJzwI-AcdvhNZgFCgvw,Port of Subs,Henderson,3.5
5o7Fx7Iot-gLKVNegLLw-w,El Santaneco,Las Vegas,3.5
MUQS2XkrFl8QxCUHgSIzLA,Dessy B's Steak House,Las Vegas,3.5
S1N5-ZXwR4fUIPs6dLnBYQ,Hue-Thai,Las Vegas,3.5
qUVnqIEYNbkHdUffYITr-Q,Pizza Place,Las Vegas,3.5
Kbidfh24_7-a380tovQeYA,Bahía Centroamerica Restaurant,Las Vegas,3.5
jA6fLtwQpiHzJCdsswFgfg,Antigua Guatemala Restaurant,Las Vegas,3.5
jWMGz_mtkVWIN0nU28g1lQ,Antojitos Sinaloa Mexican Restaurant,Las Vegas,3.5
4mb32UmQULqg7IMck28vog,Pinches Tacos,Las Vegas,3.5
ghDNHpqETRJGxG5iUtaZtw,Lobster ME,Las Vegas,3.5
jSqfGuZXwcKBMWV71y11Tg,The Wiener's Circle Las Vegas,Las Vegas,3.5
AUZQbqGldMpNURXCh-UuUQ,Snacks,Las Vegas,3.5
sBQA33hT0VGJHh0a5ERkPA,Pho Old Saigon,Las Vegas,3.5
FkdG2Qsh0V2UmrEOn_ImDA,Taqueria El Buen Pastor Foodtruck,Las Vegas,3.5
SwR7N8LjiSb0d4GWCCIKdA,Pho Hanh Thy,Las Vegas,3.5
fXSOxjL7FP_sVew1gXnOIw,Sirrico's Pizza,Las Vegas,3.5
wYEAocX0vkcGN-i5rSszrg,El Patron Mexican Restaurant & Oyster Bar,Las Vegas,3.5
-oUM2uISux96lMGeawHIOA,Sugar Factory,Las Vegas,3.5
1tV2_4oHJTUB9ZFJfOgowA,Original Chicken Tender,Las Vegas,3.5
SkHMTJG0VICBpC-f4RhkxQ,Subway,Henderson,3.5
AWWqMTqLx9EYyYHOwZ8yBA,Device Pitstop Henderson,Henderson,3.5
TitFO00SLVY6-d4B1r53iQ,Inspire News Cafe,Las Vegas,3.5
4NxIM5xpIEem1IkEkz2I7Q,La Cabana,Las Vegas,3.5
u-67zd1ImTv3EEr5kIdWrA,House of Blues - Music Venue,Las Vegas,3.5
iXA3bCGD4HNhx81UC8CEhw,Greens To Go,Las Vegas,3.5
xj6Xs3HHr7YBdY2gH3sOfw,Tix4Tonight - Fashion Show Mall,Las Vegas,3.5
1YyZKh-R8aDvySArk-hCpg,Tamale Hut,Henderson,3.5
x_eIYAOPCSM1BKvID2Vcbg,Vig Deli,Henderson,3.5
sMIaQ79Kg7H6FKT41SULEA,Tortas Ahogadas El Pariente,North Las Vegas,3.5
UrgcoW39Bl_UX8jFdWsUeg,Port of Subs,North Las Vegas,3.5
HNpogRK7eWUmUQgNTMD6lA,Omaha Steaks,Las Vegas,3.5
WleVOQ9YhBYl4SWrlsLDhA,Red Apple Grill,Las Vegas,3.5
HjnQcjcw-e_SMk0ZyszTug,La Bahia,Las Vegas,3.5
_HrCJz_uXDumBhdxCrug7Q,Laduca's New York Italian Deli,Las Vegas,3.5
9MK66QkfnTp6BxZudH9wxg,Capriotti's Sandwich Shop,Las Vegas,3.5
7UtqNjjd9D6oU7UcT2nxig,Capriotti's Sandwich Shop,Las Vegas,3.5
ejSiOheW5Kv4hqqiGyAZ_A,Capriotti's Sandwich Shop,Henderson,3.5
rFs8owHtutwwlqpU9pPIsQ,American Subs,Las Vegas,3.5
8qC6M0kvOu9L_2QVh5pfhg,Capriotti's Sandwich Shop,North Las Vegas,3.5
7kzQjGmeI0Z1q06q_aE1PQ,Gimme Some Sugar,Henderson,3.5
y6Dih1p0JqNuyfw9dQJ8_g,El Alacran De Durango,Las Vegas,3.5
o69XnnmtOaj6a2sjOTsGeg,Capriotti's Sandwich Shop,Las Vegas,3.5
t3AWGr757V4Fvcun6sDsuw,Capriotti's Sandwich Shop,Las Vegas,3.5
AgMBY5tKMaFnFA2S6Vf22A,Capriotti's Sandwich Shop,Las Vegas,3.5
oXozyDYGP0GhwBxVIP-NZg,Spicy Pickle,Las Vegas,3.5
707ST4xhNavXNvZtEL-RgQ,Windy City Beefs 'N Dogs,Las Vegas,3.5
KdQM64AQ5_ppgs6RolwJ4w,Tacos La Mexicana,Las Vegas,3.5
eDK7ns2bB8pmQCoZMy3Idg,San Salvador Restaurant,Las Vegas,3.5
HJdcjuoTcaf3aBPBxYPc5g,Ono's Island BBQ,Las Vegas,3.5
-zkn2p1mu9g-kbGNdM1lUA,Chinos Locos,Las Vegas,3.5
ypMf1Ma5b-WoiVmT22deoA,Tasti D-Lite,Las Vegas,3.5
WvLnXAR4GrTYaT4LIcyuvQ,Pho Ha Noi,Las Vegas,3.5
Wl8i136FAmPmwTsDr4Eqzw,Cinnabon,Las Vegas,3.5
Z3y47L3EY-axAEVbwmXZaA,Thrifty Ice Cream,Las Vegas,3.5
UVqelOc_xJwy6lfnOhiCLQ,Taqueria El Tizon Grill,Las Vegas,3.5
B3omTXI--0eiBC7nCv_WXg,Farm Basket,Las Vegas,3.5
ywtDqnrLeWzG7Q-9ORmSsA,China Dragon,Las Vegas,3.5
CFGmRESf9QajghUrc__akg,Samurai Sam's,Las Vegas,3.5
OtSbxxD-WNzlNQlDGpXFSA,IKEA,Las Vegas,3.5
bXvr9e0_TQ83RI3nZwDdsg,"Oiga, Mire, Vea Colombian Cuisine",Las Vegas,3.5
C2yaxqgm99TX8uTFpManKA,La Salsa,Las Vegas,3.5
ZABjbfGvs6E3Gc2hG8cKJA,The District At Green Valley Ranch,Henderson,3.5
TnaNION9PogHP1kfsMghDQ,Capriotti's Sandwich Shop,Las Vegas,3.5
tkdolOWoZ9KIYP-PETvYWA,Jersey Mike's Subs,Las Vegas,3.5
TU2Vt9nRhVSBMVTAivy9Ug,Coney Island Gourmet Hotdogs,Las Vegas,3.5
yie1IIw2dlfy5n6ywvHUvw,Capriotti's Sandwich Shop,Las Vegas,3.5
SmkGXa3XVZTXV04IcBkwLg,Jimmy John's,Las Vegas,3.5
pHA8wyVcrkhI4wQ3mt6NHw,Which Wich Superior Sandwiches,Las Vegas,3.5
XVA_j7ACtBZ7vx7Hda6eJw,Capriotti's Sandwich Shop,Las Vegas,3.5
r-jaMF7dyyaiOXlcmQJRdQ,Jersey Mike's Subs,Las Vegas,3.5
BfBl4TKaTrfrZY-yGSB1jQ,Johnny Rockets,Las Vegas,3.5
OCJjExcrJVgsV675pzMLPQ,Jersey Mike's Subs,Las Vegas,3.5
3lRFcrfR3IrSAQJtrnn80A,El Salvador 503,Las Vegas,3.5
lHyTZFd8XXtvPwo-_qeTXA,Jersey Mike's Subs,Henderson,3.5
MD4Pa7A3EyQDwscwCQqnmQ,Rubio's,Las Vegas,3.5
qL1YorxvE_D-xoPF9f6f8w,Aracely's Sazón Colombian Restaurant,Las Vegas,3.5
IMIVelJKQ5fuqyFMFbzK-w,Jammin Jerk Hut,Las Vegas,3.5
hJX8WoV-KbFVHojZ6i83Cg,Quiznos,Las Vegas,3.5
816UOVoEQM6yLiWBD7PDNQ,El Canelo Restaurant,Las Vegas,3.5
2reHgsuAWofHfocfJ4Xs5w,Song's Family,Las Vegas,3.5
6iVt3tCeVaqY1GRu6vqEQQ,Straight From Philly Stakeout,North Las Vegas,3.5
SXfb2X6nTPC-IPhPiIi4Ww,Jimmy John's,Las Vegas,3.5
sHFGkdx1ARhPT0efU70urA,Don Beto Restaurant,Las Vegas,3.5
bAn5ekt5SC1cpEJ1_hpEaQ,Jersey Mike's Subs,Henderson,3.5
0m99JzzybBddbP9mr2y5XA,The Chicken Shack,Las Vegas,3.5
c0LlClom1qONqByoagqPGw,Las Islitas,Las Vegas,3.5
__fMLrmv9M1_W4kBvR2VnQ,Dairy Queen,Boulder City,3.5
YnYS1dISBoLpA_VUSjOzEQ,Port of Subs,Las Vegas,3.5
aolTlQzu7fMOGtiiEYiX2w,Thai Express @ Sahara,Las Vegas,3.5
0iM8uF2D9iL8eau_tkPlRA,Sunrise Pizza Restaurant,North Las Vegas,3.5
jfUarAupxK2BwoYj8hjQVw,Jimmy's Seaside Fries,Las Vegas,3.5
k1gDqlaVXilVRE2MxFR3HA,100% Natural Mexican Grill,Las Vegas,3.5
A81a8oV8DAxnGLY2_r8dUQ,Tapioca Express,Las Vegas,3.5
P8wBSzIVgg-hw9XZ3LWphg,Las Islas Marias,North Las Vegas,3.5
4vwhK3Uxlp2gBtQuP78NOA,Magura Restaurant,Las Vegas,3.5
mZZpoSSg9-PteV7EV-Keqg,Chamango,Las Vegas,3.5
INzLc1Y0JNQzIHjPH2Nbeg,Fuzzy's Taco Shop,Las Vegas,3.5
QMPDsRxHmDtap9ECO1Uwjg,Mr Eat'z,Las Vegas,3.5
h3BoyKFgStjnBeKO-wLmIg,Maestro's Pizzeria,Las Vegas,3.5
wlcHT4d52xh52ZsIxxuGFg,Smashburger,Las Vegas,3.5
xqbvqZHNyj2qExHdizzd0w,D' Pinoy Joint,Las Vegas,3.5
1CTapYK3FHvpiJaQhOaaIw,L & L Hawaiian Barbecue,Las Vegas,3.5
TUrQG_XfJA_kCOSN0oUbTQ,Smashburger,Las Vegas,3.5
Yqg9Muttvbm9s2r-HZY18Q,Capriotti's Sandwich Shop,North Las Vegas,3.5
ySHeT6Y6HuCxYoe27swKrw,Shaanxi Gourmet,Las Vegas,3.5
EOS1D1APHwlU19YL3A1PGQ,L & L Hawaiian Barbecue,Las Vegas,3.5
JF26V4OaZNTJIaDL8950HA,Panda Express,Las Vegas,3.5
pTSZVeKu0Hykw2I0blwmPA,Panda Express,North Las Vegas,3.5
TAEMcgLcCLebzn8Jd3nVRw,Wimpy's,North Las Vegas,3.5
TUpyKJFqL_ySZMo54pT-Sw,La Flor De Michoacan Restaurant,Las Vegas,3.5
DiCfRiL3WX-vwkK85qrIjw,MrJims.Pizza of Las Vegas,Las Vegas,3.5
YavRvjbLsvh4DYDJPAfJIA,Pho Saigon 8,Las Vegas,3.5
A2Hj_dI1zPdBS4PJeN2FvQ,Rainbow Pho Express,Las Vegas,3.5
7jgyxiA4e-rikpoOHrPW6g,1 Hawaiian Barbecue,North Las Vegas,3.5
JgkfjCL1NfMBC_M_hax_3Q,Aloha Kitchen,Las Vegas,3.5
NfM1YE-FJCToO1LB36T6lQ,Jason's Deli,Las Vegas,3.5
8L_eeOwZryvlUEO42Zq8nQ,L & L Hawaiian Barbecue,Las Vegas,3.5
7IkSGKKiWhfkXQBCT8EOgA,Brentwood Cafe & Tavern,Las Vegas,3.5
-VYYKJBVTX1BtaJU4eFJ8A,Teriyaki Madness,Henderson,3.5
iPM8BXV6vEVEci8ttsOObQ,Jenni Pho,Las Vegas,3.5
OHFH6ALQqq35NiEbD1eXuw,Chang's Hong Kong Cuisine,Las Vegas,3.5
PgQZfKQwW6Q9fIvViD7Xrg,Jason's Deli,Las Vegas,3.5
r6jbUGiyoN05mZ13apQGgw,Mama Depalma's Pizza & Bistro,Las Vegas,3.5
-AD5PiuJHgdUcAK-Vxao2A,Smashburger,Las Vegas,3.5
Z5OoLZ_gKDHZGKs6gtR28w,Panda Express,Las Vegas,3.5
1i4iRBkkNU_o_S2pY7W7kQ,Panda Express,Las Vegas,3.5
GcqBRZ3_PcSelMCUOeuxdQ,Taco Bell,Las Vegas,3.5
QXA7hvR4mhGwwLCNyRRCXg,Sushi Culiacan,Las Vegas,3.5
HSumjjzNb_gltxMe4-zd5w,Vinny's Pizzeria Las Vegas,Las Vegas,3.5
KDdu9HDswaJYExaGDuzRjQ,Vegeway,Las Vegas,3.5
ZVGbouYqiY577WGCYZJbTQ,Panda Express,Henderson,3.5
7GfA5WMSRd-JCaPxnwgIQw,Panda Express,Las Vegas,3.5
ljsrEYijtyt6CZIuyyMcnA,Smashburger,Las Vegas,3.5
2_hC_X9K080F8zWP4UUB4g,Chamango,North Las Vegas,3.5
wcXqGgZDlnyEyEmtEZ8-zw,Big Burgers & Pizza,Las Vegas,3.5
O1aOpTSYbHmyV_712z5fsQ,Pollo Campero,Las Vegas,3.5
e9gaoUQEws5tmQROZodZMg,Manhattan Pizza II,Las Vegas,3.5
-Jo0rJr2mZxBVgaJqDs-TQ,Chiamaka Food,Las Vegas,3.5
2xCswTbQwG6CVka0U3XayQ,Pho Kitchen,Las Vegas,3.5
3F7fYgrubSCzAQrpBRKMgQ,Marcos Pizza,Las Vegas,3.5
3L4VPQXH3ni8IsuJLnd74g,Marco's Pizza,Las Vegas,3.5
OXBROmBWuDhRhd0BZ7zXJA,Honey Pig Korean BBQ,Las Vegas,3.5
V2WLiBR3iGaegRAVNjOndA,Panda Express,Las Vegas,3.5
5tTKSogU3fWO7TlnYrffbA,Wienerschnitzel,Las Vegas,3.5
hrNIDao4XnOhrv7aaFehTg,Marco's Pizza,Las Vegas,3.5
6Vyp-9i1jzwK_bvisuPJpQ,Lobster ME,Las Vegas,3.5
dcqHjnmKPDdOseYEo6SdAw,The Shops at Crystals,Las Vegas,3.5
lXCmTGagqHuPgaeN2g2P1Q,Marcos Pizza,Las Vegas,3.5
YV9GVfmDSDM7HSV0jVdTOA,El Pollo Loco,Las Vegas,3.5
